filename, row, columns, label
182_dive6_2014-09-29, 1996, 3989, Bare-subst.
182_dive6_2014-09-29, 1996, 4169, Bare-subst.
182_dive6_2014-09-29, 1996, 4349, Bare-subst.
182_dive6_2014-09-29, 1996, 4530, Other Inv.
182_dive6_2014-09-29, 2237, 1104, Bare-subst.
182_dive6_2014-09-29, 2237, 1284, Bare-subst.
182_dive6_2014-09-29, 2237, 1464, Bare-subst.
182_dive6_2014-09-29, 2237, 1645, Unknown
182_dive6_2014-09-29, 2237, 1825, Faviidae
182_dive6_2014-09-29, 2237, 2005, Faviidae
182_dive6_2014-09-29, 2237, 2186, Faviidae
182_dive6_2014-09-29, 2237, 2366, Faviidae
182_dive6_2014-09-29, 2237, 2546, Faviidae
182_dive6_2014-09-29, 2237, 2727, Bare-subst.
182_dive6_2014-09-29, 2237, 2907, Bare-subst.
182_dive6_2014-09-29, 2237, 3087, Bare-subst.
182_dive6_2014-09-29, 2237, 3267, Bare-subst.
182_dive6_2014-09-29, 2237, 3448, Millepora
182_dive6_2014-09-29, 2237, 3628, Bare-subst.
182_dive6_2014-09-29, 2237, 3808, Bare-subst.
182_dive6_2014-09-29, 2237, 3989, Bare-subst.
182_dive6_2014-09-29, 2237, 4169, Bare-subst.
182_dive6_2014-09-29, 2237, 4349, Other Inv.
182_dive6_2014-09-29, 2237, 4530, Other Inv.
182_dive6_2014-09-29, 2477, 1104, Faviidae
182_dive6_2014-09-29, 2477, 1284, Bare-subst.
182_dive6_2014-09-29, 2477, 1464, Bare-subst.
182_dive6_2014-09-29, 2477, 1645, Bare-subst.
182_dive6_2014-09-29, 2477, 1825, Bare-subst.
182_dive6_2014-09-29, 2477, 2005, Faviidae
182_dive6_2014-09-29, 2477, 2186, Faviidae
182_dive6_2014-09-29, 2477, 2366, Faviidae
182_dive6_2014-09-29, 2477, 2546, Faviidae
182_dive6_2014-09-29, 2477, 2727, Bare-subst.
182_dive6_2014-09-29, 2477, 2907, Bare-subst.
182_dive6_2014-09-29, 2477, 3087, Bare-subst.
182_dive6_2014-09-29, 2477, 3267, Bare-subst.
182_dive6_2014-09-29, 2477, 3448, Bare-subst.
182_dive6_2014-09-29, 2477, 3628, Bare-subst.
182_dive6_2014-09-29, 2477, 3808, Bare-subst.
182_dive6_2014-09-29, 2477, 3989, Bare-subst.
182_dive6_2014-09-29, 2477, 4169, Bare-subst.
182_dive6_2014-09-29, 2477, 4349, Other Inv.
182_dive6_2014-09-29, 2477, 4530, Other Inv.
182_dive6_2014-09-29, 2717, 1104, Bare-subst.
182_dive6_2014-09-29, 2717, 1284, Millepora
182_dive6_2014-09-29, 2717, 1464, Bare-subst.
182_dive6_2014-09-29, 2717, 1645, Bare-subst.
182_dive6_2014-09-29, 2717, 1825, Faviidae
182_dive6_2014-09-29, 2717, 2005, Bare-subst.
182_dive6_2014-09-29, 2717, 2186, Faviidae
182_dive6_2014-09-29, 2717, 2366, Faviidae
182_dive6_2014-09-29, 2717, 2546, Faviidae
182_dive6_2014-09-29, 2717, 2727, Bare-subst.
182_dive6_2014-09-29, 2717, 2907, Bare-subst.
182_dive6_2014-09-29, 2717, 3087, Bare-subst.
182_dive6_2014-09-29, 2717, 3267, Bare-subst.
182_dive6_2014-09-29, 2717, 3448, Bare-subst.
182_dive6_2014-09-29, 2717, 3628, Bare-subst.
182_dive6_2014-09-29, 2717, 3808, Bare-subst.
182_dive6_2014-09-29, 2717, 3989, Bare-subst.
182_dive6_2014-09-29, 2717, 4169, Bare-subst.
182_dive6_2014-09-29, 2717, 4349, Bare-subst.
182_dive6_2014-09-29, 2717, 4530, Other Inv.
182_dive6_2014-09-29, 2958, 1104, Bare-subst.
182_dive6_2014-09-29, 2958, 1284, Bare-subst.
182_dive6_2014-09-29, 2958, 1464, Bare-subst.
182_dive6_2014-09-29, 2958, 1645, Bare-subst.
182_dive6_2014-09-29, 2958, 1825, Bare-subst.
182_dive6_2014-09-29, 2958, 2005, Faviidae
182_dive6_2014-09-29, 2958, 2186, Bare-subst.
182_dive6_2014-09-29, 2958, 2366, Bare-subst.
182_dive6_2014-09-29, 2958, 2546, Bare-subst.
182_dive6_2014-09-29, 2958, 2727, Bare-subst.
182_dive6_2014-09-29, 2958, 2907, Bare-subst.
182_dive6_2014-09-29, 2958, 3087, Bare-subst.
182_dive6_2014-09-29, 2958, 3267, Bare-subst.
182_dive6_2014-09-29, 2958, 3448, Bare-subst.
182_dive6_2014-09-29, 2958, 3628, Bare-subst.
182_dive6_2014-09-29, 2958, 3808, Bare-subst.
182_dive6_2014-09-29, 2958, 3989, Faviidae
182_dive6_2014-09-29, 2958, 4169, Bare-subst.
182_dive6_2014-09-29, 2958, 4349, Bare-subst.
182_dive6_2014-09-29, 2958, 4530, Bare-subst.
181_dive6_2014-09-29, 795, 1104, Bare-subst.
181_dive6_2014-09-29, 795, 1284, Bare-subst.
181_dive6_2014-09-29, 795, 1464, Pocillopora
181_dive6_2014-09-29, 795, 1645, Pocillopora
181_dive6_2014-09-29, 795, 1825, Pocillopora
181_dive6_2014-09-29, 795, 2005, Pocillopora
181_dive6_2014-09-29, 795, 2186, Pocillopora
181_dive6_2014-09-29, 795, 2366, Unknown
181_dive6_2014-09-29, 795, 2546, Pocillopora
181_dive6_2014-09-29, 795, 2727, Pocillopora
181_dive6_2014-09-29, 795, 2907, Pocillopora
181_dive6_2014-09-29, 795, 3087, Bare-subst.
181_dive6_2014-09-29, 795, 3267, Bare-subst.
181_dive6_2014-09-29, 795, 3448, Bare-subst.
181_dive6_2014-09-29, 795, 3628, Bare-subst.
181_dive6_2014-09-29, 795, 3808, Bare-subst.
181_dive6_2014-09-29, 795, 3989, Bare-subst.
181_dive6_2014-09-29, 795, 4169, Bare-subst.
181_dive6_2014-09-29, 795, 4349, Bare-subst.
181_dive6_2014-09-29, 795, 4530, Bare-subst.
181_dive6_2014-09-29, 1035, 1104, Bare-subst.
181_dive6_2014-09-29, 1035, 1284, Pocillopora
181_dive6_2014-09-29, 1035, 1464, Pocillopora
181_dive6_2014-09-29, 1035, 1645, Pocillopora
181_dive6_2014-09-29, 1035, 1825, Pocillopora
181_dive6_2014-09-29, 1035, 2005, Pocillopora
181_dive6_2014-09-29, 1035, 2186, Pocillopora
181_dive6_2014-09-29, 1035, 2366, Pocillopora
181_dive6_2014-09-29, 1035, 2546, Unknown
181_dive6_2014-09-29, 1035, 2727, Pocillopora
181_dive6_2014-09-29, 1035, 2907, Pocillopora
181_dive6_2014-09-29, 1035, 3087, Pocillopora
181_dive6_2014-09-29, 1035, 3267, Bare-subst.
181_dive6_2014-09-29, 1035, 3448, Bare-subst.
181_dive6_2014-09-29, 1035, 3628, Platygyra
181_dive6_2014-09-29, 1035, 3808, Bare-subst.
181_dive6_2014-09-29, 1035, 3989, Faviidae
181_dive6_2014-09-29, 1035, 4169, Bare-subst.
181_dive6_2014-09-29, 1035, 4349, Bare-subst.
181_dive6_2014-09-29, 1035, 4530, Bare-subst.
181_dive6_2014-09-29, 1275, 1104, Bare-subst.
181_dive6_2014-09-29, 1275, 1284, Pocillopora
181_dive6_2014-09-29, 1275, 1464, Pocillopora
181_dive6_2014-09-29, 1275, 1645, Pocillopora
181_dive6_2014-09-29, 1275, 1825, Pocillopora
181_dive6_2014-09-29, 1275, 2005, Pocillopora
181_dive6_2014-09-29, 1275, 2186, Pocillopora
181_dive6_2014-09-29, 1275, 2366, Pocillopora
181_dive6_2014-09-29, 1275, 2546, Pocillopora
181_dive6_2014-09-29, 1275, 2727, Pocillopora
181_dive6_2014-09-29, 1275, 2907, Pocillopora
181_dive6_2014-09-29, 1275, 3087, Pocillopora
181_dive6_2014-09-29, 1275, 3267, Bare-subst.
181_dive6_2014-09-29, 1275, 3448, Bare-subst.
181_dive6_2014-09-29, 1275, 3628, Bare-subst.
181_dive6_2014-09-29, 1275, 3808, Bare-subst.
181_dive6_2014-09-29, 1275, 3989, Faviidae
181_dive6_2014-09-29, 1275, 4169, Bare-subst.
181_dive6_2014-09-29, 1275, 4349, Bare-subst.
181_dive6_2014-09-29, 1275, 4530, Bare-subst.
181_dive6_2014-09-29, 1516, 1104, Bare-subst.
181_dive6_2014-09-29, 1516, 1284, Pocillopora
181_dive6_2014-09-29, 1516, 1464, Pocillopora
181_dive6_2014-09-29, 1516, 1645, Pocillopora
181_dive6_2014-09-29, 1516, 1825, Pocillopora
181_dive6_2014-09-29, 1516, 2005, Pocillopora
181_dive6_2014-09-29, 1516, 2186, Pocillopora
181_dive6_2014-09-29, 1516, 2366, Pocillopora
181_dive6_2014-09-29, 1516, 2546, Pocillopora
181_dive6_2014-09-29, 1516, 2727, Pocillopora
181_dive6_2014-09-29, 1516, 2907, Pocillopora
181_dive6_2014-09-29, 1516, 3087, Pocillopora
181_dive6_2014-09-29, 1516, 3267, Pocillopora
181_dive6_2014-09-29, 1516, 3448, Bare-subst.
181_dive6_2014-09-29, 1516, 3628, Bare-subst.
181_dive6_2014-09-29, 1516, 3808, Bare-subst.
181_dive6_2014-09-29, 1516, 3989, Bare-subst.
181_dive6_2014-09-29, 1516, 4169, Bare-subst.
181_dive6_2014-09-29, 1516, 4349, Bare-subst.
181_dive6_2014-09-29, 1516, 4530, Bare-subst.
181_dive6_2014-09-29, 1756, 1104, Faviidae
181_dive6_2014-09-29, 1756, 1284, Pocillopora
181_dive6_2014-09-29, 1756, 1464, Pocillopora
181_dive6_2014-09-29, 1756, 1645, Pocillopora
181_dive6_2014-09-29, 1756, 1825, Bare-subst.
181_dive6_2014-09-29, 1756, 2005, Pocillopora
181_dive6_2014-09-29, 1756, 2186, Pocillopora
181_dive6_2014-09-29, 1756, 2366, Pocillopora
181_dive6_2014-09-29, 1756, 2546, Pocillopora
181_dive6_2014-09-29, 1756, 2727, Pocillopora
181_dive6_2014-09-29, 1756, 2907, Pocillopora
181_dive6_2014-09-29, 1756, 3087, Pocillopora
181_dive6_2014-09-29, 1756, 3267, Pocillopora
181_dive6_2014-09-29, 1756, 3448, Unknown
181_dive6_2014-09-29, 1756, 3628, Bare-subst.
181_dive6_2014-09-29, 1756, 3808, Faviidae
181_dive6_2014-09-29, 1756, 3989, Bare-subst.
181_dive6_2014-09-29, 1756, 4169, Bare-subst.
181_dive6_2014-09-29, 1756, 4349, Bare-subst.
181_dive6_2014-09-29, 1756, 4530, Bare-subst.
181_dive6_2014-09-29, 1996, 1104, Bare-subst.
181_dive6_2014-09-29, 1996, 1284, Bare-subst.
181_dive6_2014-09-29, 1996, 1464, Pocillopora
181_dive6_2014-09-29, 1996, 1645, Pocillopora
181_dive6_2014-09-29, 1996, 1825, Pocillopora
181_dive6_2014-09-29, 1996, 2005, Pocillopora
181_dive6_2014-09-29, 1996, 2186, Pocillopora
181_dive6_2014-09-29, 1996, 2366, Pocillopora
181_dive6_2014-09-29, 1996, 2546, Pocillopora
181_dive6_2014-09-29, 1996, 2727, Pocillopora
181_dive6_2014-09-29, 1996, 2907, Pocillopora
181_dive6_2014-09-29, 1996, 3087, Pocillopora
181_dive6_2014-09-29, 1996, 3267, Bare-subst.
181_dive6_2014-09-29, 1996, 3448, Unknown
181_dive6_2014-09-29, 1996, 3628, Bare-subst.
181_dive6_2014-09-29, 1996, 3808, Bare-subst.
181_dive6_2014-09-29, 1996, 3989, Bare-subst.
181_dive6_2014-09-29, 1996, 4169, Faviidae
181_dive6_2014-09-29, 1996, 4349, Bare-subst.
181_dive6_2014-09-29, 1996, 4530, Bare-subst.
181_dive6_2014-09-29, 2237, 1104, Bare-subst.
181_dive6_2014-09-29, 2237, 1284, Bare-subst.
181_dive6_2014-09-29, 2237, 1464, Pocillopora
181_dive6_2014-09-29, 2237, 1645, Pocillopora
181_dive6_2014-09-29, 2237, 1825, Pocillopora
181_dive6_2014-09-29, 2237, 2005, Pocillopora
181_dive6_2014-09-29, 2237, 2186, Pocillopora
181_dive6_2014-09-29, 2237, 2366, Pocillopora
181_dive6_2014-09-29, 2237, 2546, Pocillopora
181_dive6_2014-09-29, 2237, 2727, Pocillopora
181_dive6_2014-09-29, 2237, 2907, Pocillopora
181_dive6_2014-09-29, 2237, 3087, Faviidae
181_dive6_2014-09-29, 2237, 3267, Faviidae
181_dive6_2014-09-29, 2237, 3448, Unknown
181_dive6_2014-09-29, 2237, 3628, Bare-subst.
181_dive6_2014-09-29, 2237, 3808, Bare-subst.
181_dive6_2014-09-29, 2237, 3989, Faviidae
181_dive6_2014-09-29, 2237, 4169, Faviidae
181_dive6_2014-09-29, 2237, 4349, Bare-subst.
181_dive6_2014-09-29, 2237, 4530, Bare-subst.
181_dive6_2014-09-29, 2477, 1104, Bare-subst.
181_dive6_2014-09-29, 2477, 1284, Bare-subst.
181_dive6_2014-09-29, 2477, 1464, Bare-subst.
181_dive6_2014-09-29, 2477, 1645, Millepora
181_dive6_2014-09-29, 2477, 1825, Pocillopora
181_dive6_2014-09-29, 2477, 2005, Pocillopora
181_dive6_2014-09-29, 2477, 2186, Pocillopora
181_dive6_2014-09-29, 2477, 2366, Pocillopora
181_dive6_2014-09-29, 2477, 2546, Pocillopora
181_dive6_2014-09-29, 2477, 2727, Pocillopora
181_dive6_2014-09-29, 2477, 2907, Bare-subst.
181_dive6_2014-09-29, 2477, 3087, Bare-subst.
181_dive6_2014-09-29, 2477, 3267, Bare-subst.
181_dive6_2014-09-29, 2477, 3448, Unknown
181_dive6_2014-09-29, 2477, 3628, Bare-subst.
181_dive6_2014-09-29, 2477, 3808, Bare-subst.
181_dive6_2014-09-29, 2477, 3989, Bare-subst.
181_dive6_2014-09-29, 2477, 4169, Bare-subst.
181_dive6_2014-09-29, 2477, 4349, Bare-subst.
181_dive6_2014-09-29, 2477, 4530, Bare-subst.
181_dive6_2014-09-29, 2717, 1104, Faviidae
181_dive6_2014-09-29, 2717, 1284, Bare-subst.
181_dive6_2014-09-29, 2717, 1464, Bare-subst.
181_dive6_2014-09-29, 2717, 1645, Millepora
181_dive6_2014-09-29, 2717, 1825, Millepora
181_dive6_2014-09-29, 2717, 2005, Bare-subst.
181_dive6_2014-09-29, 2717, 2186, Other Inv.
181_dive6_2014-09-29, 2717, 2366, Other Inv.
181_dive6_2014-09-29, 2717, 2546, Faviidae
181_dive6_2014-09-29, 2717, 2727, Bare-subst.
181_dive6_2014-09-29, 2717, 2907, Bare-subst.
181_dive6_2014-09-29, 2717, 3087, Bare-subst.
181_dive6_2014-09-29, 2717, 3267, Bare-subst.
181_dive6_2014-09-29, 2717, 3448, Bare-subst.
181_dive6_2014-09-29, 2717, 3628, Bare-subst.
181_dive6_2014-09-29, 2717, 3808, Bare-subst.
181_dive6_2014-09-29, 2717, 3989, Faviidae
181_dive6_2014-09-29, 2717, 4169, Faviidae
181_dive6_2014-09-29, 2717, 4349, Bare-subst.
181_dive6_2014-09-29, 2717, 4530, Bare-subst.
181_dive6_2014-09-29, 2958, 1104, Faviidae
181_dive6_2014-09-29, 2958, 1284, Faviidae
181_dive6_2014-09-29, 2958, 1464, Bare-subst.
181_dive6_2014-09-29, 2958, 1645, Millepora
181_dive6_2014-09-29, 2958, 1825, Millepora
181_dive6_2014-09-29, 2958, 2005, Millepora
181_dive6_2014-09-29, 2958, 2186, Millepora
181_dive6_2014-09-29, 2958, 2366, Faviidae
181_dive6_2014-09-29, 2958, 2546, Faviidae
181_dive6_2014-09-29, 2958, 2727, Faviidae
181_dive6_2014-09-29, 2958, 2907, Bare-subst.
181_dive6_2014-09-29, 2958, 3087, Bare-subst.
181_dive6_2014-09-29, 2958, 3267, Bare-subst.
181_dive6_2014-09-29, 2958, 3448, Bare-subst.
181_dive6_2014-09-29, 2958, 3628, Bare-subst.
181_dive6_2014-09-29, 2958, 3808, Bare-subst.
181_dive6_2014-09-29, 2958, 3989, Faviidae
181_dive6_2014-09-29, 2958, 4169, Faviidae
181_dive6_2014-09-29, 2958, 4349, Bare-subst.
181_dive6_2014-09-29, 2958, 4530, Stylophora
180_dive6_2014-09-29, 795, 1104, Bare-subst.
180_dive6_2014-09-29, 795, 1284, Bare-subst.
180_dive6_2014-09-29, 795, 1464, Faviidae
180_dive6_2014-09-29, 795, 1645, Faviidae
180_dive6_2014-09-29, 795, 1825, Bare-subst.
180_dive6_2014-09-29, 795, 2005, Bare-subst.
180_dive6_2014-09-29, 795, 2186, Bare-subst.
180_dive6_2014-09-29, 795, 2366, Bare-subst.
180_dive6_2014-09-29, 795, 2546, Bare-subst.
180_dive6_2014-09-29, 795, 2727, Faviidae
180_dive6_2014-09-29, 795, 2907, Bare-subst.
180_dive6_2014-09-29, 795, 3087, Faviidae
180_dive6_2014-09-29, 795, 3267, Faviidae
180_dive6_2014-09-29, 795, 3448, Bare-subst.
180_dive6_2014-09-29, 795, 3628, Bare-subst.
180_dive6_2014-09-29, 795, 3808, Platygyra
180_dive6_2014-09-29, 795, 3989, Platygyra
180_dive6_2014-09-29, 795, 4169, Bare-subst.
180_dive6_2014-09-29, 795, 4349, Bare-subst.
180_dive6_2014-09-29, 795, 4530, Bare-subst.
180_dive6_2014-09-29, 1035, 1104, Bare-subst.
180_dive6_2014-09-29, 1035, 1284, Bare-subst.
180_dive6_2014-09-29, 1035, 1464, Faviidae
180_dive6_2014-09-29, 1035, 1645, Faviidae
180_dive6_2014-09-29, 1035, 1825, Faviidae
180_dive6_2014-09-29, 1035, 2005, Bare-subst.
180_dive6_2014-09-29, 1035, 2186, Bare-subst.
180_dive6_2014-09-29, 1035, 2366, Bare-subst.
180_dive6_2014-09-29, 1035, 2546, Bare-subst.
180_dive6_2014-09-29, 1035, 2727, Bare-subst.
180_dive6_2014-09-29, 1035, 2907, Bare-subst.
180_dive6_2014-09-29, 1035, 3087, Bare-subst.
180_dive6_2014-09-29, 1035, 3267, Bare-subst.
180_dive6_2014-09-29, 1035, 3448, Faviidae
180_dive6_2014-09-29, 1035, 3628, Bare-subst.
180_dive6_2014-09-29, 1035, 3808, Bare-subst.
180_dive6_2014-09-29, 1035, 3989, Bare-subst.
180_dive6_2014-09-29, 1035, 4169, Bare-subst.
180_dive6_2014-09-29, 1035, 4349, Bare-subst.
180_dive6_2014-09-29, 1035, 4530, Bare-subst.
180_dive6_2014-09-29, 1275, 1104, Bare-subst.
180_dive6_2014-09-29, 1275, 1284, Bare-subst.
180_dive6_2014-09-29, 1275, 1464, Bare-subst.
180_dive6_2014-09-29, 1275, 1645, Bare-subst.
180_dive6_2014-09-29, 1275, 1825, Bare-subst.
180_dive6_2014-09-29, 1275, 2005, Bare-subst.
180_dive6_2014-09-29, 1275, 2186, Bare-subst.
180_dive6_2014-09-29, 1275, 2366, Bare-subst.
180_dive6_2014-09-29, 1275, 2546, Bare-subst.
180_dive6_2014-09-29, 1275, 2727, Unknown
180_dive6_2014-09-29, 1275, 2907, Faviidae
180_dive6_2014-09-29, 1275, 3087, Bare-subst.
180_dive6_2014-09-29, 1275, 3267, Bare-subst.
180_dive6_2014-09-29, 1275, 3448, Bare-subst.
180_dive6_2014-09-29, 1275, 3628, Bare-subst.
180_dive6_2014-09-29, 1275, 3808, Bare-subst.
180_dive6_2014-09-29, 1275, 3989, Bare-subst.
180_dive6_2014-09-29, 1275, 4169, Bare-subst.
180_dive6_2014-09-29, 1275, 4349, Bare-subst.
180_dive6_2014-09-29, 1275, 4530, Bare-subst.
180_dive6_2014-09-29, 1516, 1104, Bare-subst.
180_dive6_2014-09-29, 1516, 1284, Bare-subst.
180_dive6_2014-09-29, 1516, 1464, Bare-subst.
180_dive6_2014-09-29, 1516, 1645, Bare-subst.
180_dive6_2014-09-29, 1516, 1825, Bare-subst.
180_dive6_2014-09-29, 1516, 2005, Bare-subst.
180_dive6_2014-09-29, 1516, 2186, Bare-subst.
180_dive6_2014-09-29, 1516, 2366, Bare-subst.
180_dive6_2014-09-29, 1516, 2546, Bare-subst.
180_dive6_2014-09-29, 1516, 2727, Other Hard Coral
180_dive6_2014-09-29, 1516, 2907, Faviidae
180_dive6_2014-09-29, 1516, 3087, Faviidae
180_dive6_2014-09-29, 1516, 3267, Bare-subst.
180_dive6_2014-09-29, 1516, 3448, Faviidae
180_dive6_2014-09-29, 1516, 3628, Bare-subst.
180_dive6_2014-09-29, 1516, 3808, Bare-subst.
180_dive6_2014-09-29, 1516, 3989, Bare-subst.
180_dive6_2014-09-29, 1516, 4169, Bare-subst.
180_dive6_2014-09-29, 1516, 4349, Bare-subst.
180_dive6_2014-09-29, 1516, 4530, Faviidae
180_dive6_2014-09-29, 1756, 1104, Bare-subst.
180_dive6_2014-09-29, 1756, 1284, Bare-subst.
180_dive6_2014-09-29, 1756, 1464, Platygyra
180_dive6_2014-09-29, 1756, 1645, Platygyra
180_dive6_2014-09-29, 1756, 1825, Bare-subst.
180_dive6_2014-09-29, 1756, 2005, Bare-subst.
180_dive6_2014-09-29, 1756, 2186, Bare-subst.
180_dive6_2014-09-29, 1756, 2366, Bare-subst.
180_dive6_2014-09-29, 1756, 2546, Bare-subst.
180_dive6_2014-09-29, 1756, 2727, Platygyra
180_dive6_2014-09-29, 1756, 2907, Other Inv.
180_dive6_2014-09-29, 1756, 3087, Faviidae
180_dive6_2014-09-29, 1756, 3267, Faviidae
180_dive6_2014-09-29, 1756, 3448, Faviidae
180_dive6_2014-09-29, 1756, 3628, Faviidae
180_dive6_2014-09-29, 1756, 3808, Bare-subst.
180_dive6_2014-09-29, 1756, 3989, Bare-subst.
180_dive6_2014-09-29, 1756, 4169, Bare-subst.
180_dive6_2014-09-29, 1756, 4349, Bare-subst.
180_dive6_2014-09-29, 1756, 4530, Bare-subst.
180_dive6_2014-09-29, 1996, 1104, Bare-subst.
180_dive6_2014-09-29, 1996, 1284, Bare-subst.
180_dive6_2014-09-29, 1996, 1464, Platygyra
180_dive6_2014-09-29, 1996, 1645, Platygyra
180_dive6_2014-09-29, 1996, 1825, Bare-subst.
180_dive6_2014-09-29, 1996, 2005, Unknown
180_dive6_2014-09-29, 1996, 2186, Bare-subst.
180_dive6_2014-09-29, 1996, 2366, Platygyra
180_dive6_2014-09-29, 1996, 2546, Bare-subst.
180_dive6_2014-09-29, 1996, 2727, Bare-subst.
180_dive6_2014-09-29, 1996, 2907, Stylophora
180_dive6_2014-09-29, 1996, 3087, Stylophora
180_dive6_2014-09-29, 1996, 3267, Stylophora
180_dive6_2014-09-29, 1996, 3448, Stylophora
180_dive6_2014-09-29, 1996, 3628, Bare-subst.
180_dive6_2014-09-29, 1996, 3808, Faviidae
180_dive6_2014-09-29, 1996, 3989, Faviidae
180_dive6_2014-09-29, 1996, 4169, Faviidae
180_dive6_2014-09-29, 1996, 4349, Bare-subst.
180_dive6_2014-09-29, 1996, 4530, Bare-subst.
180_dive6_2014-09-29, 2237, 1104, Bare-subst.
180_dive6_2014-09-29, 2237, 1284, Bare-subst.
180_dive6_2014-09-29, 2237, 1464, Bare-subst.
180_dive6_2014-09-29, 2237, 1645, Bare-subst.
180_dive6_2014-09-29, 2237, 1825, Faviidae
180_dive6_2014-09-29, 2237, 2005, Pocillopora
180_dive6_2014-09-29, 2237, 2186, Pocillopora
180_dive6_2014-09-29, 2237, 2366, Pocillopora
180_dive6_2014-09-29, 2237, 2546, Pocillopora
180_dive6_2014-09-29, 2237, 2727, Faviidae
180_dive6_2014-09-29, 2237, 2907, Bare-subst.
180_dive6_2014-09-29, 2237, 3087, Stylophora
180_dive6_2014-09-29, 2237, 3267, Stylophora
180_dive6_2014-09-29, 2237, 3448, Stylophora
180_dive6_2014-09-29, 2237, 3628, Bare-subst.
180_dive6_2014-09-29, 2237, 3808, Bare-subst.
180_dive6_2014-09-29, 2237, 3989, Bare-subst.
180_dive6_2014-09-29, 2237, 4169, Bare-subst.
180_dive6_2014-09-29, 2237, 4349, Bare-subst.
180_dive6_2014-09-29, 2237, 4530, Bare-subst.
180_dive6_2014-09-29, 2477, 1104, Bare-subst.
180_dive6_2014-09-29, 2477, 1284, Bare-subst.
180_dive6_2014-09-29, 2477, 1464, Bare-subst.
180_dive6_2014-09-29, 2477, 1645, Bare-subst.
180_dive6_2014-09-29, 2477, 1825, Bare-subst.
180_dive6_2014-09-29, 2477, 2005, Bare-subst.
180_dive6_2014-09-29, 2477, 2186, Bare-subst.
180_dive6_2014-09-29, 2477, 2366, Pocillopora
180_dive6_2014-09-29, 2477, 2546, Unknown
180_dive6_2014-09-29, 2477, 2727, Bare-subst.
180_dive6_2014-09-29, 2477, 2907, Bare-subst.
180_dive6_2014-09-29, 2477, 3087, Bare-subst.
180_dive6_2014-09-29, 2477, 3267, Platygyra
180_dive6_2014-09-29, 2477, 3448, Bare-subst.
180_dive6_2014-09-29, 2477, 3628, Bare-subst.
180_dive6_2014-09-29, 2477, 3808, Bare-subst.
180_dive6_2014-09-29, 2477, 3989, Bare-subst.
180_dive6_2014-09-29, 2477, 4169, Faviidae
180_dive6_2014-09-29, 2477, 4349, Faviidae
180_dive6_2014-09-29, 2477, 4530, Bare-subst.
180_dive6_2014-09-29, 2717, 1104, Bare-subst.
180_dive6_2014-09-29, 2717, 1284, Bare-subst.
180_dive6_2014-09-29, 2717, 1464, Bare-subst.
180_dive6_2014-09-29, 2717, 1645, Bare-subst.
180_dive6_2014-09-29, 2717, 1825, Bare-subst.
180_dive6_2014-09-29, 2717, 2005, Bare-subst.
180_dive6_2014-09-29, 2717, 2186, Bare-subst.
180_dive6_2014-09-29, 2717, 2366, Bare-subst.
180_dive6_2014-09-29, 2717, 2546, Bare-subst.
180_dive6_2014-09-29, 2717, 2727, Unknown
180_dive6_2014-09-29, 2717, 2907, Bare-subst.
180_dive6_2014-09-29, 2717, 3087, Platygyra
180_dive6_2014-09-29, 2717, 3267, Platygyra
180_dive6_2014-09-29, 2717, 3448, Platygyra
180_dive6_2014-09-29, 2717, 3628, Platygyra
180_dive6_2014-09-29, 2717, 3808, Platygyra
180_dive6_2014-09-29, 2717, 3989, Platygyra
180_dive6_2014-09-29, 2717, 4169, Faviidae
180_dive6_2014-09-29, 2717, 4349, Bare-subst.
180_dive6_2014-09-29, 2717, 4530, Bare-subst.
180_dive6_2014-09-29, 2958, 1104, Bare-subst.
180_dive6_2014-09-29, 2958, 1284, Bare-subst.
180_dive6_2014-09-29, 2958, 1464, Bare-subst.
180_dive6_2014-09-29, 2958, 1645, Bare-subst.
180_dive6_2014-09-29, 2958, 1825, Bare-subst.
180_dive6_2014-09-29, 2958, 2005, Bare-subst.
180_dive6_2014-09-29, 2958, 2186, Bare-subst.
180_dive6_2014-09-29, 2958, 2366, Bare-subst.
180_dive6_2014-09-29, 2958, 2546, Bare-subst.
180_dive6_2014-09-29, 2958, 2727, Unknown
180_dive6_2014-09-29, 2958, 2907, Platygyra
180_dive6_2014-09-29, 2958, 3087, Platygyra
180_dive6_2014-09-29, 2958, 3267, Platygyra
180_dive6_2014-09-29, 2958, 3448, Platygyra
180_dive6_2014-09-29, 2958, 3628, Platygyra
180_dive6_2014-09-29, 2958, 3808, Platygyra
180_dive6_2014-09-29, 2958, 3989, Platygyra
180_dive6_2014-09-29, 2958, 4169, Other Inv.
180_dive6_2014-09-29, 2958, 4349, Bare-subst.
180_dive6_2014-09-29, 2958, 4530, Bare-subst.
179_dive6_2014-09-29, 795, 1104, Bare-subst.
179_dive6_2014-09-29, 795, 1284, Faviidae
179_dive6_2014-09-29, 795, 1464, Bare-subst.
179_dive6_2014-09-29, 795, 1645, Bare-subst.
179_dive6_2014-09-29, 795, 1825, Bare-subst.
179_dive6_2014-09-29, 795, 2005, Other Inv.
179_dive6_2014-09-29, 795, 2186, Other Inv.
179_dive6_2014-09-29, 795, 2366, Bare-subst.
179_dive6_2014-09-29, 795, 2546, Bare-subst.
179_dive6_2014-09-29, 795, 2727, Bare-subst.
179_dive6_2014-09-29, 795, 2907, Bare-subst.
179_dive6_2014-09-29, 795, 3087, Faviidae
